rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,연결구분
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,연결재무제표 [member],제 72 기 1분기,-53345159000,,,16,KRW,,제 71 기 1분기,37170395000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 지분상품 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,16,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,연결재무제표 [member],제 72 기 1분기,-86000000,,,17,KRW,,제 71 기 1분기,927923000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,-21748000,,,17,KRW,,제 71 기 1분기,77354000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,-64252000,,,17,KRW,,제 71 기 1분기,850569000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,17,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,-64252000,,,17,KRW,,제 71 기 1분기,850569000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,17,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,17,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,18,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,18,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,-28121000,,,18,KRW,,제 71 기 1분기,38738000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,12656585000,,,18,KRW,,제 71 기 1분기,6881138000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,12628464000,,,18,KRW,,제 71 기 1분기,6919876000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,15588501000,,,18,KRW,,제 71 기 1분기,5298236000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,기타포괄손익 중 지분,연결재무제표 [member],제 72 기 1분기,28216965000,,,18,KRW,,제 71 기 1분기,12218112000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 1분기,0,,,19,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 1분기,0,,,19,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 1분기,70710322000,,,19,KRW,,제 71 기 1분기,10875976000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 1분기,0,,,19,KRW,,제 71 기 1분기,0,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 1분기,70710322000,,,19,KRW,,제 71 기 1분기,10875976000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 1분기,80129173000,,,19,KRW,,제 71 기 1분기,845543000,,,,연결
20240516001598,11013,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,연결재무제표 [member],제 72 기 1분기,150839495000,,,19,KRW,,제 71 기 1분기,11721519000,,,,연결
