rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,연결구분
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,12198934000,,,18,KRW,,제 71 기 3분기,176258000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,18,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,-18422374000,,,18,KRW,,제 71 기 3분기,-2099165000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,-23607502000,,,18,KRW,,제 71 기 3분기,-6874883000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업 기타포괄손익등에 대한 지분,연결재무제표 [member],제 72 기 3분기,-42029876000,,,18,KRW,,제 71 기 3분기,-8974048000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 72 기 3분기,0,,,19,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 72 기 3분기,0,,,19,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 72 기 3분기,93123839000,,,19,KRW,,제 71 기 3분기,160521543000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본항목 [구성요소],제 72 기 3분기,0,,,19,KRW,,제 71 기 3분기,0,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 72 기 3분기,93123839000,,,19,KRW,,제 71 기 3분기,160521543000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|비지배지분 [구성요소],제 72 기 3분기,71026024000,,,19,KRW,,제 71 기 3분기,242873051000,,,,연결
20241114002720,11014,2024,00148540,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,연결재무제표 [member],제 72 기 3분기,-295199439000,,,19,KRW,,제 71 기 3분기,356856024000,,,,연결
